event_id,category_id,name,time
239945862,2,SCORE Nashville Fashion Symposium!,2017-06-02 14:00:00
239824042,2,Join us to learn how to Develop a Business Plan,2017-05-13 14:00:00
238340658,2,Got Money? or do you need money? Join us to learn about the options.,2017-04-25 13:00:00
239324930,2,Make your website your most valuable business asset!,2017-04-21 16:00:00
238071713,2,Join us if you're thinking about Starting a Business,2017-04-09 00:00:00
238071548,2,Join us for to learn how to develop your Business Model,2017-04-08 14:00:00
238071451,2,Join us to learn how to Write Your Business Plan,2017-04-01 14:00:00
238071293,2,"Join us for a ""Start your Business"" workshop!",2017-03-25 14:00:00
238071344,2,"Join us for a FREE ""So you want to start a Business"" workshop",2017-03-23 03:00:00
238071254,2,Join us if you would like to learn how to Grow your Business,2017-03-18 14:00:00
238071179,2,Join us if you think you want to start a business!,2017-03-11 16:00:00
238071036,2,Join us to learn how to Build Financial Projections for Business Plans,2017-03-11 15:00:00
238070605,2,How to maintain a consistant Cash-Flow is CANCELLED,2017-03-09 17:00:00
238070669,2,Join us to learn hoe to develop a Business Model,2017-03-04 15:00:00
236973565,2,Join us to learn how to Write a Business Plan,2017-02-25 15:00:00
236973439,2,"Join us for a FREE ""So you want to start a Business"" workshop",2017-02-23 04:00:00
236973287,2,Join us to learn HOw TO Start a Business,2017-02-18 15:00:00
236973133,2,Join us to learn more if you're thinking about starting a business.,2017-02-11 16:00:00
237494889,2,Join us to learn how to execute a successful Crowdfunding Campaign!,2017-02-11 15:30:00
236972900,2,Join us to learn how to Develop a Business Model,2017-02-11 15:00:00
236972454,2,Join us to hear about SBA Loans & Financing for Small Business Owners ,2017-02-08 16:00:00
236972333,2,Join us to Learn how to Grow your Business,2017-02-04 15:00:00
236972170,2,"Join us to learn how to write a Business Plan, and a Free 30 session with a CPA",2017-01-28 14:30:00
236966201,2,Join us to learn more if you're thinking about starting a business.,2017-01-25 16:00:00
236966088,2,Join us to learn how to write your Business Plan,2017-01-21 15:00:00
235859413,2,Join us at our Holiday Pop-up Market and Art Show,2016-12-04 00:00:00
235239524,2,Join us to learn how to write your Business Plan,2016-12-03 15:00:00
235239630,2,Join us to learn how to write your Business Plan.,2016-12-03 15:00:00
235239398,2,"Join us for a ""Start your Business"" workshop!",2016-11-19 15:00:00
235239331,2,Join us to learn more if you're thinking about starting a business.,2016-11-12 16:00:00
235239272,2,Join us to learn how to hire and retain employees!,2016-11-12 15:00:00
235238875,2,Join us to make sure you have control of your Business assets!,2016-11-09 17:00:00
235239155,2,Join us for a Business Accounting and Quickbooks workshop,2016-11-05 14:00:00
235003588,2,Join us to learn how to execute a successful Crowdfunding Campaign!,2016-10-22 14:00:00
233064010,2,Pre-Counseling Workshop,2016-09-28 15:00:00
233063956,2,Develop Your Business Model Workshop,2016-09-24 14:00:00
233063902,2,Build Financial Projections for Business Plans,2016-09-17 14:00:00
233063835,2,Franchising Workshop,2016-09-13 15:00:00
233063709,2,Pre-Counseling Workshop,2016-09-10 15:00:00
233063593,2,Write Your Business Plan Workshop,2016-09-10 14:00:00
233063408,2,"""Start Your Business"" Workshop",2016-08-27 14:00:00
232304380,2,Join us for Brand Camp!,2016-08-26 14:00:00
233063256,2,Pre-Counseling Workshop,2016-08-24 15:00:00
232418134,2,Empower U: Protecting Your Identity,2016-08-24 14:00:00
233063117,2,"Recruiting, Selection, and Retention Workshop",2016-08-20 14:00:00
232418077,2,Empower U: Preparing for Homeownership,2016-08-17 14:00:00
233063628,2,Pre-Counseling Workshop,2016-08-13 15:00:00
233063500,2,Build Financial Projections for Business Plans Workshop,2016-08-13 14:00:00
232418018,2,Empower U: Boost Your Credit Score,2016-08-10 14:00:00
233063549,2,Growing Your Business Workshop,2016-08-06 14:00:00
232417938,2,Join us for Empower U - a FREE Financial Awareness Seminar,2016-08-03 14:00:00
232418657,2,How to Hire Smarter: Better Recruiting and Hiring Processes Luncheon,2016-07-20 16:00:00
232418755,2,Lunch and Learn: Networking/Education Series for Small Business Owners,2016-07-14 16:00:00
231653739,2,Learn Negotiating Techniques for Small Business,2016-06-09 16:00:00
230496176,2,Join us for a Free Lunch and Learn - Demystifying FLSA for Small Business,2016-05-18 16:00:00
231098182,2,Attend our FREE Lunch and Learn - new wage and overtime rules,2016-05-18 16:00:00
230028705,2,RESCHEDULED Lunch and Learn - How to improve customer offers,2016-05-05 16:00:00
230029414,2,Join us for a FREE Digital Media Conference,2016-05-03 13:30:00
229510338,2,Join us if you are thinking about starting a business.,2016-03-30 15:00:00
229510310,2,Join us if you are thinking about starting a business.,2016-03-19 15:00:00
229466149,2,Join us to learn how to Build Financial Projections for Business Plans,2016-03-19 14:00:00
229465954,2,Attend our FREE Lunch and learn - How to avoid common HR Traps,2016-03-16 16:00:00
229465770,2,Join us for a lively workshop on How to Write a Business Plan,2016-03-12 15:00:00
228581959,2,Join us for an interactive on how to start a business.,2016-03-05 15:00:00
229054689,2,How to use targeted Branding and Local SEO to grow your business!,2016-03-03 17:00:00
228581816,2,Learn how to develop a Business Model,2016-02-27 15:00:00
228581738,2,Learn the best practices of Recruiting and Retaining employees,2016-02-20 15:00:00
228345257,2,Successfully Execute a Crowdfunding Campaign,2016-02-17 15:00:00
228581619,2,Determine if you're ready to start a business,2016-02-17 15:00:00
228581533,2,Join us to learn about Business Accounting and QuickBooks,2016-02-13 15:00:00
228581392,2,Learn how to quickly Grow your Business,2016-02-06 15:00:00
228581477,2,Determine if you are ready to start a business!,2016-02-06 15:00:00
228283748,2,Please join us for the February SCORE Lunch and Learn,2016-02-04 17:00:00
227437395,2,NEW DATE -Entrepreneurs - Develop your initial Business Model during this class,2016-01-30 19:00:00
227437183,2,Join our essential class on Building Financial Projections for Business Plans,2016-01-30 15:00:00
227437142,2,Free workshop - Are you ready to start a Business?,2016-01-20 16:00:00
227437125,2,Join us for a lively workshop on How to Write a Business Plan,2016-01-16 15:00:00
227437091,2,Free workshop - Are you ready to start a Business?,2016-01-09 16:00:00
227436900,2,Register for the SCORE Start Your Business Workshop,2016-01-09 15:00:00
227437065,2,Register for the SCORE Start Your Business Workshop,2016-01-09 15:00:00
227437850,2,Learn about 2016 Business Tax changes and Requirements,2016-01-07 17:00:00
227127740,2,Join us for a Lunch and Learn at the Refinery on December 3rd,2015-12-03 17:00:00
226215861,2,Learn the basics of Business Accounting & QuickBooks,2015-11-21 15:00:00
225759854,2,Please join us for a FREE workshop on E-mail Marketing Strategies,2015-11-09 15:00:00
238125154,23,"Bring harness, climbing shoes, chalk,  and any extra gear you want.",2017-03-04 11:45:00
235872288,23,Tennessee Wall Day Trip,2016-12-03 13:00:00
235656352,23,Find a random mountain or rock formation to climb.,2016-11-23 22:30:00
235499276,23,Climb and picnic,2016-11-13 13:00:00
234811161,23,Camp and Climb,2016-11-05 00:00:00
235110026,23,King and Queens,2016-10-29 13:30:00
235068260,23,Climb Queen's bluff,2016-10-24 21:30:00
234774013,23,Weekend at Red River Gorge,2016-10-14 14:00:00
234686636,23,Go to Rocktoberfest in Red River Gorge oct 7-9 ,2016-10-08 14:00:00
233420526,23,Outdoor Rock Climbing - Rifle Colorado,2016-10-01 12:00:00
233420456,23,Gym Climb Night,2016-08-21 22:00:00
232500211,23,Weekend climb and camp at Obed,2016-08-13 00:00:00
232500311,23,Climb Nashville,2016-08-06 19:00:00
232251523,23,Climb outside Hunter Bluff KY,2016-07-10 13:00:00
232266532,23,July 4th at the Obed.,2016-07-03 15:00:00
232156846,23,Fossil hunting tonight in Nashville road cuts.,2016-06-25 23:00:00
232062918,23,Bouldering at climb west,2016-06-23 23:00:00
231896378,23,Obed climbing weekend ,2016-06-18 12:00:00
231678447,23,Bouldering at the Obed,2016-06-11 14:00:00
230895546,23,Climbing Smith Rock Oregon 2 Day out west trip,2016-06-11 00:00:00
231655366,23,Monday night climb,2016-06-06 22:00:00
231459716,23,Outdoor climbing at foster falls,2016-06-04 12:00:00
231436302,23,"Climb Tuesday, Wednesday or Thursday?",2016-06-01 00:00:00
230280796,23,Obed Climbing Weekend,2016-05-21 14:00:00
231050035,23,Saturday At King's Bluff,2016-05-14 14:00:00
230750213,23,Self-rescue seminar,2016-05-07 18:00:00
230840565,23,Kings Bluff Climbing,2016-05-07 13:00:00
230678119,23,Weekly Climb,2016-05-02 22:30:00
228683923,23,"Red River Gorge, Kentucky Climb and Camp Weekend",2016-04-22 13:00:00
230280659,23,Regular Weekly Climb,2016-04-11 22:00:00
230161047,23,Weekend climb planning thread,2016-04-09 14:00:00
229909804,23,"Monday night Climb, and send off for Stacy ",2016-03-28 23:00:00
229224185,23,Morning at Kings Bluff,2016-03-26 12:00:00
229566927,23,Morning at Kings Bluff,2016-03-20 11:15:00
229510022,23,Sunday climb,2016-03-13 20:00:00
229222543,23,Morning at Kings Bluff,2016-03-05 12:00:00
229208906,23,Our weekly climb at climb Nashville ,2016-03-01 00:00:00
228723162,23,Outdoor climbing Foster Falls,2016-02-28 12:00:00
228684034,23,Weekly Group Climb,2016-02-22 23:30:00
228684006,23,Weekly Group Climb,2016-02-15 23:30:00
vwbqnlyvdblb,23,Weekly climb,2016-02-08 23:30:00
vwbqnlyvdbcb,23,Weekly climb,2016-02-01 23:30:00
vwbqnlyvcbhc,23,Weekly climb,2016-01-25 23:30:00
vwbqnlyvcbxb,23,Weekly climb,2016-01-18 23:30:00
vwbqnlyvcbpb,23,Weekly climb,2016-01-11 23:30:00
227953471,23,Lead climbing,2016-01-10 18:00:00
227783609,23,Weekly Climb,2016-01-04 23:30:00
227228307,23,Weekly climb,2015-12-07 23:30:00
227084123,23,Outdoor climbing at The Obed,2015-12-06 12:00:00
226967853,23,Weekly Climb,2015-11-30 23:30:00
226967776,23,Weekly climb at Climb Nashville (new time),2015-11-23 23:30:00
226749048,23,Weekly Group Climb,2015-11-17 00:30:00
226529498,23,Outdoor climb Foster Falls,2015-11-08 14:00:00
bwrdnywnbgb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-10-05 00:00:00
bwrdnywmbjb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-09-07 00:00:00
bwrdnywlbdb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-08-03 00:00:00
bwrdnywkbhb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-07-06 00:00:00
bwrdnywjbkb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-06-08 00:00:00
bwrdnywhbfb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-05-04 00:00:00
bwrdnywgbhb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-04-06 00:00:00
bwrdnywfbcb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-03-02 01:00:00
bwrdnywdbcb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-02-02 01:00:00
bwrdnywcbgb,6,Nashville Science Fiction Book Club Monthly Meetup,2017-01-05 01:00:00
bwrdnyvqbkb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-12-08 01:00:00
bwrdnyvpbdb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-11-03 00:00:00
bwrdnyvnbhb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-10-06 00:00:00
bwrdnyvmbkb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-09-08 00:00:00
bwrdnyvlbfb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-08-04 00:00:00
bwrdnyvkbjb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-07-07 00:00:00
bwrdnyvjbcb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-06-02 00:00:00
bwrdnyvhbgb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-05-05 00:00:00
bwrdnyvgbjb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-04-07 00:00:00
bwrdnyvfbdb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-03-03 01:00:00
bwrdnyvdbfb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-02-04 01:00:00
bwrdnyvcbjb,6,Nashville Science Fiction Book Club Monthly Meetup,2016-01-07 01:00:00
bwrdnytqbdb,6,Nashville Science Fiction Book Club Monthly Meetup,2015-12-03 01:00:00
bwrdnytpbgb,6,Nashville Science Fiction Book Club Monthly Meetup,2015-11-05 01:00:00
gbjtjnywnbnb,34,Healthcare Machine Learning with healthcare.ai,2017-10-10 22:30:00
gbjtjnywmbqb,34,Leveraging Big Data Analytics to Build a Healthcare Startup,2017-09-12 22:30:00
241058164,34,"Summer break, no meeting",2017-08-08 22:30:00
241058113,34,"Summer break, no meeting",2017-07-11 22:30:00
240439265,34,CMS Risk Adjusted Methodology for Inpatient Outcome Measure,2017-06-13 22:30:00
239657648,34,Healthcare Stat 101: Quasi-experimental evaluation,2017-05-09 22:30:00
238908599,34,Bundled Payment: Medicare model vs Medicaid model,2017-04-11 22:30:00
238073881,34,Intro to Modern Excel and Power BI,2017-03-14 22:30:00
237677865,34,"Happy Valentine's, No Meetup",2017-02-14 23:30:00
236683769,34,Healthcare data sources and references,2017-01-10 23:30:00
235950045,34,TBD,2016-12-13 23:30:00
235187780,34,CANCELLED - November meeting,2016-11-08 23:30:00
234356268,34,Defining the Profession: The Analytics Job Task Analysis,2016-10-11 22:30:00
233949543,34,"Healthcare Stat 101: Distribution of Healthcare Utilization, Normal or Abnormal?",2016-09-13 22:30:00
232946458,34,Common Pitfalls in Data Analysis,2016-08-09 22:30:00
230932925,34,"Healthcare Statistics 101 #2: Missing Data, How to Handle it- Opioids data",2016-05-10 22:30:00
230124992,34,Healthcare Statistics 101 Series: Topic 1: Outliers: What? Why? How?,2016-04-12 22:30:00
228527228,34,Open Forum - Tools for Healthcare Analytics,2016-03-08 23:30:00
227499819,34,"Case Study on Healthcare Claims Analysis: Data Visualization, Exploration...",2016-01-12 23:30:00
237466423,6,"Project Appleseed ""Known Distance""",2017-09-30 13:00:00
237465766,6,Project Appleseed (Friday & Saturday),2017-09-29 13:00:00
237465978,6,"Project Appleseed ""Known Distance"" (Monday)",2017-09-04 13:30:00
237465739,6,Project Appleseed,2017-09-02 13:00:00
237464781,6,Project Appleseed (Friday & Saturday),2017-08-25 13:00:00
237466395,6,Project Appleseed,2017-07-29 13:30:00
237463234,6,Project Appleseed,2017-07-01 13:00:00
237462586,6,Project Appleseed (Friday & Saturday),2017-06-09 13:00:00
237464723,6,Project Appleseed (Friday & Saturday),2017-06-02 13:00:00
238847952,6,"Suturing, Birth in Your Bunker, Rain Barrels, and  Barter Day!",2017-05-27 14:00:00
237465646,6,Project Appleseed,2017-05-27 13:00:00
237466317,6,Project Appleseed,2017-04-29 13:00:00
238640018,6,Fire Starting and Knot Tying,2017-04-22 15:00:00
237464891,6,Project Appleseed - April 19 Anniversary - 1 Day (Wednesday),2017-04-19 13:00:00
238664675,6,Preserving Food through Canning - Hands On,2017-04-08 15:00:00
237464646,6,Project Appleseed (Friday & Saturday),2017-03-24 13:00:00
237462503,6,Project Appleseed,2017-03-04 14:00:00
236877184,6,Heirloom Seed Swap,2017-02-11 16:30:00
236874405,6,Vegetable Gardening: Spring & Fall,2017-01-14 16:30:00
236413300,6,Fermentation Workshop with Bob Mathews,2017-01-07 16:30:00
233074314,6,Project Appleseed - Known Distance!,2016-12-31 14:00:00
234959407,6,Solar Power How-To With Lab,2016-12-03 16:00:00
233073538,6,Project Appleseed! (Friday-Saturday event),2016-11-18 14:00:00
233071728,6,Movie Night!,2016-10-01 23:30:00
233072343,6,Project Appleseed!,2016-10-01 13:00:00
233073919,6,Project Appleseed!,2016-09-24 13:00:00
233801236,6,Clarksville Emergency Preparedness Fair,2016-09-17 14:00:00
233071258,6,"Survival in Nuclear, Biological, and Chemical Environments",2016-09-10 23:30:00
233072693,6,Project Appleseed - Known Distance!,2016-09-05 13:00:00
233072411,6,Project Appleseed!,2016-09-03 13:00:00
233073497,6,Project Appleseed! (Friday-Saturday event),2016-08-26 13:00:00
233370627,6,Fall Vegetable Gardening,2016-08-20 15:30:00
233404880,6,Learn about Seed Saving,2016-08-20 15:30:00
232436740,6,"72-Hour Bags (aka ""Bug Out Bag"" & ""Get Out Of Dodge"" bag)",2016-07-28 00:00:00
231606905,6,"Starvation Proof or Never Fail, Year-Round Foraging",2016-07-23 23:00:00
231606460,6,Medicine in Austere Environments,2016-07-20 23:30:00
231606268,6,Security and Tactical Travel or How to Get Home When the World Has Gone Crazy,2016-07-09 23:00:00
231606365,6,So You Want to Build a Shelter?,2016-07-07 00:00:00
231605339,6,"""Got Food?"" Be Prepared For Your Next Disaster",2016-06-25 15:00:00
231605784,6,How to Form a Mutual Assistance Group,2016-06-16 00:00:00
229820562,6,"Fermenting, Yogurt Making, and Barter Day",2016-05-28 14:00:00
230106512,6,Certified Trauma Training,2016-05-21 18:00:00
230106416,6,Certified Trauma Training With Vanderbilt Staff,2016-05-21 13:00:00
229650049,6,Home Canning Low Acid Foods - Hands On (Session ll),2016-04-09 18:00:00
229571024,6,Home Canning High Acid Foods - Hands On (Session l),2016-04-09 14:00:00
228951174,6,Heirloom Seed Swap,2016-03-26 15:00:00
229351205,6,Real-Life Emergencies and What I've Learned ~ Amy Estevez,2016-03-19 15:00:00
225044544,6,Bread Making,2016-02-20 16:00:00
228307136,6,Food Dehydration Introduction,2016-02-06 16:00:00
226289412,6,Organic Gardening: Prepare For Next Year :  Must Call (615) 352-6299 to register,2015-12-19 16:00:00
226665447,6,So You Want to Build a Shelter?,2015-12-13 00:00:00
226302995,6,Organic Gardening 101:  Must Call (615) 352-6299 to register,2015-12-11 15:00:00
226664798,6,Long-term Power Outages,2015-11-22 01:00:00
226289371,6,Food Preservation 101: Must Call (615) 352-6299 to register,2015-11-21 16:00:00
226289331,6,"On Nature, Wilderness and Sustainability:  Must Call (615) 352-6299 to register",2015-11-21 00:00:00
226289271,6,Seed Swap: Must Call (615) 352-6299 to register,2015-11-20 23:00:00
226058368,6,Making Bread & Holiday Treats,2015-11-07 20:00:00
226289164,6,Mushroom Hunt,2015-11-05 15:00:00
243489872,34,Noms and Nerds,2017-10-23 22:30:00
243489812,34,October Meeting,2017-10-03 22:30:00
238772795,34,June Meeting with Special Guest,2017-06-21 22:45:00
238772658,34,May Meeting,2017-05-25 22:45:00
238772751,34,"April - Learn, Share & Socialize",2017-04-25 22:30:00
234510100,34,SQLSaturday Nashville,2017-01-14 14:00:00
234530318,34,December Meeting,2016-12-06 23:45:00
234508657,34,November Meeting #2,2016-11-16 23:45:00
234508788,34,November Meeting #1,2016-11-02 22:45:00
234508386,34,October Meeting,2016-10-18 16:30:00
xcknmlyvjbcc,34,CANCELLED -- June Meeting,2016-06-21 22:45:00
xcknmlyvhbwb,34,May Meeting,2016-05-17 22:45:00
xcknmlyvgbzb,34,April Meeting,2016-04-19 23:00:00
xcknmlyvfbtb,34,CANCELLED -  March Meeting,2016-03-15 22:45:00
228588952,34,First Birthday PARTY & MEETING,2016-02-23 23:30:00
227078178,34,SQLSaturday Nashville,2016-01-16 14:00:00
226014566,34,December Meeting,2015-12-01 23:30:00
243341880,2,Happy Hour Mixer at Bar Louie-Wed October 4th,2017-10-04 22:00:00
242806807,2,Multi-Group Happy Hour Mixer at Kona Grill in Cool Springs,2017-09-12 22:00:00
242228898,2,Multi-Group Happy Hour Mixer at Brewhouse South in Cool Springs,2017-08-22 22:00:00
240480661,2,Multi Group Happy Hour Mixer,2017-07-12 22:00:00
236640261,2,Cool Spring Mixer at Wild Wings Cafe,2017-01-18 23:30:00
234457551,2,Ladies Headshot Party!,2016-10-16 19:00:00
233641722,2,NASHVILLE SMALL BUSINESS EXPO MEET-UP DISCOUNT!,2016-09-01 13:00:00
230378652,2,Multi Group Happy Hour Mixer at Whiskey Rhythm Saloon,2016-05-11 22:00:00
228925603,2,Multi Group Happy Hour Mixer,2016-03-09 23:00:00
228256164,2,Multi Group Happy Hour Mixer,2016-02-10 23:00:00
244057662,23,Deepwell Trails....Mexicalliville Ole',2017-10-29 18:00:00
dmcwdmywnbgc,23,Indoor badminton,2017-10-24 23:30:00
lzrfvmywnbgc,23,It's back...Weeknight Paddle and BBQ,2017-10-24 23:00:00
244053055,23,Crystal River Kayaking Adventures...Pre-Trip Plannings,2017-10-22 23:00:00
dmcwdmywnbwb,23,Indoor badminton,2017-10-17 23:30:00
lzrfvmywnbwb,23,It's back...Weeknight Paddle and BBQ,2017-10-17 23:00:00
243836651,23,Let's kayak the Upper Duck River: Dement Bridge to Hwy 41 Bridge,2017-10-14 13:00:00
243867075,23,11th Annual Long Hunter Mega-Hike (26 miles) - Long Hunter State Park,2017-10-14 11:45:00
dmcwdmywnbnb,23,Indoor badminton,2017-10-10 23:30:00
lzrfvmywnbnb,23,It's back...Weeknight Paddle and BBQ,2017-10-10 23:00:00
244006649,23,Sundaes...Sunday...Game night...,2017-10-08 22:30:00
243980504,23,Bingo...Kentucky Down,2017-10-06 23:30:00
dmcwdmywnbfb,23,Indoor badminton,2017-10-03 23:30:00
lzrfvmywnbfb,23,It's back...Weeknight Paddle and BBQ,2017-10-03 23:00:00
dmcwdmywmbjc,23,Indoor badminton,2017-09-26 23:30:00
lzrfvmywmbjc,23,It's back...Weeknight Paddle and BBQ,2017-09-26 23:00:00
243287448,23,GAF...Nantahala River Adventure's,2017-09-22 19:00:00
dmcwdmywmbzb,23,Indoor badminton,2017-09-19 23:30:00
lzrfvmywmbzb,23,It's back...Weeknight Paddle and BBQ,2017-09-19 23:00:00
243417098,23,Flash Movie...Wind River,2017-09-17 00:00:00
dmcwdmywmbqb,23,Indoor badminton,2017-09-12 23:30:00
lzrfvmywmbqb,23,It's back...Weeknight Paddle and BBQ,2017-09-12 23:00:00
dmcwdmywmbhb,23,Indoor badminton,2017-09-05 23:30:00
lzrfvmywmbhb,23,It's back...Weeknight Paddle and BBQ,2017-09-05 23:00:00
dmcwdmywlbmc,23,Indoor badminton,2017-08-29 23:30:00
lzrfvmywlbmc,23,It's back...Weeknight Paddle and BBQ,2017-08-29 23:00:00
242746280,23,Hiwassee River Kayaking Camping,2017-08-26 16:30:00
dmcwdmywlbdc,23,Indoor badminton,2017-08-22 23:30:00
lzrfvmywlbdc,23,It's back...Weeknight Paddle and BBQ,2017-08-22 23:00:00
242308331,23,Red Neck Riviera's Paddle...Buffalo River section III,2017-08-19 13:00:00
dmcwdmywlbtb,23,Indoor badminton,2017-08-15 23:30:00
lzrfvmywlbtb,23,It's back...Weeknight Paddle and BBQ,2017-08-15 23:00:00
242146183,23,"Meteor Shower FLOAT-A-THON, BBQ, camping",2017-08-13 00:00:00
dmcwdmywlblb,23,Indoor badminton,2017-08-08 23:30:00
lzrfvmywlblb,23,It's back...Weeknight Paddle and BBQ,2017-08-08 23:00:00
242317806,23,Kayaking Harpeth River,2017-08-06 17:30:00
241558332,23,Hummingbird festival,2017-08-05 13:00:00
dmcwdmywlbcb,23,Indoor badminton,2017-08-01 23:30:00
lzrfvmywlbcb,23,It's back...Weeknight Paddle and BBQ,2017-08-01 23:00:00
242089436,23,"Piney River...SWIMMING, FUN DAY",2017-07-29 15:00:00
241993256,23,Bingo...Kentucky Down,2017-07-28 23:30:00
dmcwdmywkbhc,23,Indoor badminton,2017-07-25 23:30:00
lzrfvmywkbhc,23,It's back...Weeknight Paddle and BBQ,2017-07-25 23:00:00
241878994,23,Bingo,2017-07-21 23:30:00
dmcwdmywkbxb,23,Indoor badminton,2017-07-18 23:30:00
lzrfvmywkbxb,23,It's back...Weeknight Paddle and BBQ,2017-07-18 23:00:00
241719026,23,"Fancher Falls,,,swimming ;))",2017-07-16 17:00:00
dmcwdmywkbpb,23,Indoor badminton,2017-07-11 23:30:00
lzrfvmywkbpb,23,It's back...Weeknight Paddle and BBQ,2017-07-11 23:00:00
241292255,23,NOAC 12th Annual...4th of July Paddle...,2017-07-04 23:00:00
dmcwdmywjbkc,23,Indoor badminton,2017-06-27 23:30:00
lzrfvmywjbkc,23,It's back...Weeknight Paddle and BBQ,2017-06-27 23:00:00
240620074,23,"Kim's 50th Birthday Celebration...BBQ, Swimming, Water polo...",2017-06-24 17:00:00
240866699,23,Opening of Reading Ranger Story Trail (Great for kids!) - Long Hunter SP,2017-06-24 16:00:00
240916452,23,Beat the Heat Hike at Volunteer Trail,2017-06-22 12:30:00
dmcwdmywjbbc,23,Indoor badminton,2017-06-20 23:30:00
lzrfvmywjbbc,23,It's back...Weeknight Paddle and BBQ,2017-06-20 23:00:00
239563432,23,Caney fork river,2017-06-17 14:00:00
dmcwdmywjbrb,23,Indoor badminton,2017-06-13 23:30:00
lzrfvmywjbrb,23,It's back...Weeknight Paddle and BBQ,2017-06-13 23:00:00
dmcwdmywjbjb,23,Indoor badminton,2017-06-06 23:30:00
lzrfvmywjbjb,23,It's back...Weeknight Paddle and BBQ,2017-06-06 23:00:00
240456773,23,Bingo...Kentucky Down,2017-06-02 23:30:00
240168609,23,Caring for God's Creation Retreat,2017-06-02 20:00:00
dmcwdmywhbnc,23,Indoor badminton,2017-05-30 23:30:00
lzrfvmywhbnc,23,It's back...Weeknight Paddle and BBQ,2017-05-30 23:00:00
240233431,23,Hiwassee River Daytrip...,2017-05-27 12:00:00
dmcwdmywhbfc,23,Indoor badminton,2017-05-23 23:30:00
lzrfvmywhbfc,23,It's back...Weeknight Paddle and BBQ,2017-05-23 23:00:00
dmcwdmywhbvb,23,Indoor badminton,2017-05-16 23:30:00
lzrfvmywhbvb,23,It's back...Weeknight Paddle and BBQ,2017-05-16 23:00:00
239960515,23,Flash Movie...King Arthur...Legend of the Sword,2017-05-13 23:30:00
239788201,23,Bingo...Kentucky Down,2017-05-12 23:30:00
dmcwdmywhbmb,23,Indoor badminton,2017-05-09 23:30:00
dmcwdmywhbdb,23,Indoor badminton,2017-05-02 23:30:00
lzrfvmywhbdb,23,It's back...Weeknight Paddle and BBQ,2017-05-02 23:00:00
239610239,23,Flash Movie...Beauty and the Beast,2017-04-30 23:45:00
239576481,23,Piney River,2017-04-29 14:00:00
239348086,23,"""Spring Thing"" Nature Fest - Birds, edible plants, hikes & more - Long Hunter SP",2017-04-29 13:00:00
239564787,23,Flash Bingo,2017-04-28 23:30:00
dmcwdmywgbhc,23,Indoor badminton,2017-04-25 23:30:00
lzrfvmywgbhc,23,It's back...Weeknight Paddle and BBQ,2017-04-25 23:00:00
239406862,23,Flash Movie...Gifted,2017-04-22 23:15:00
dmcwdmywgbxb,23,Indoor badminton,2017-04-18 23:30:00
239255334,23,Flash Movie...The Fate of the Furious,2017-04-16 23:45:00
239066758,23,Harpeth River Foggy Bottoms to Haris Bridge,2017-04-16 17:00:00
dmcwdmywgbpb,23,Indoor badminton,2017-04-11 23:30:00
239137238,23,Flash Movie...Rogue I,2017-04-11 23:30:00
238900431,23,Upper Buffalo River Paddle,2017-04-09 12:00:00
239047628,23,FLASH Movie...Hidden Figures,2017-04-07 23:45:00
dmcwdmywgbgb,23,Indoor badminton,2017-04-04 23:30:00
lzrfvmywgbgb,23,It's back...Weeknight Paddle and BBQ,2017-04-04 23:00:00
237726971,23,KAYAKING 101 CLINIC...Game night,2017-04-01 23:00:00
dmcwdmywfblc,23,Indoor badminton,2017-03-28 23:30:00
lzrfvmywfblc,23,It's back...Weeknight Paddle and BBQ,2017-03-28 23:00:00
238679021,23,Newsome Mill to HWY 249 Kayaking Adventure,2017-03-26 17:00:00
238679530,23,Flash Movie...FENCES,2017-03-24 23:45:00
dmcwdmywfbcc,23,Indoor badminton,2017-03-21 23:30:00
236617173,23,"Cumberland Island kayak, backpack",2017-03-18 11:00:00
dmcwdmywfbsb,23,Indoor badminton,2017-03-14 23:30:00
238277736,23,Cumberland Island pre-planning meeting,2017-03-12 23:00:00
238347701,23,Flash Movie...Hacksaw Ridge,2017-03-12 02:45:00
238324765,23,Flash Bingo,2017-03-11 00:30:00
dmcwdmywfbkb,23,Indoor badminton,2017-03-08 00:30:00
